,unique-id,text,aggresssion-level,preprocess,flesch_reading_ease,flesch_kincaid_grade_level,syllables,words,characters,class
604,facebook_corpus_msr_428135,"Success means dhoni  ,the success of investor meet is because of dhoni",NAG,"success means dhoni ,the success of investor meet is because of dhoni",74.81,5.81,17,12,70,2
605,facebook_corpus_msr_471866,Good decision however pls make sure that ATM are having sufficient money especially 100 notes,NAG,good decision however pls make sure that atm are having sufficient money especially 100 notes,44.97,10.71,26,15,93,2
606,facebook_corpus_msr_332151,What is this! Some kind of New thuglaq dystopian dream,NAG,what is this! some kind of new thuglaq dystopian dream,103.62,1.29,11,10,54,2
607,facebook_corpus_msr_477780,Proude of our india whay becouse black money whell be raten,NAG,proude of our india whay becouse black money whell be raten,80.31,4.79,15,11,59,2
608,facebook_corpus_msr_472063,Take appointment from bank..  Why people want exchange of money...  Very simple so that the money cant be detected else the best way is to deposit money..  But in the name of exchange same person is visiting different banks which increases the number of queue...  Check all the ids taken by different banks....,NAG,take appointment from bank.. why people want exchange of money... very simple so that the money cant be detected else the best way is to deposit money.. but in the name of exchange same person is visiting different banks which increases the number of queue... check all the ids taken by different banks....,25.34,22.89,80,53,310,2
609,facebook_corpus_msr_418861,tv18 network 18 ...plz show some good profits and real results ....if u guys show complicated results wat to expect from others ? ur number one ..common,NAG,tv18 network 18 ...plz show some good profits and real results ....if u guys show complicated results wat to expect from others ? ur number one ..common,53.55,12.25,39,26,152,2
610,facebook_corpus_msr_325498,"Pak soldiers are not human why you
do not blame these demonsPak paid
media stop such",NAG,pak soldiers are not human why you do not blame these demonspak paid media stop such,84.84,5.4,20,16,84,2
611,facebook_corpus_msr_406190,Did he do something new!?!? You have the same rights you had since the amendment was written. Give thanks only when due. Thank him for being so shady. Now that he's put effort in.,NAG,did he do something new!?!? you have the same rights you had since the amendment was written. give thanks only when due. thank him for being so shady. now that he's put effort in.,72.8,11.55,40,34,179,2
612,facebook_corpus_msr_331686,Liberals and secular can't digest success of BB2 as there is no insult of Hinduism.,NAG,liberals and secular can't digest success of bb2 as there is no insult of hinduism.,61.89,8.35,23,15,83,2
613,facebook_corpus_msr_466589,Hats of Modiji you made even deaf spoke. What an initiative.,NAG,hats of modiji you made even deaf spoke. what an initiative.,80.31,4.79,15,11,60,2
614,facebook_corpus_msr_497231,what is the max altitude ? .....are he selling the adventure or creating brand enfield here ..hidden agenda behind the ride,NAG,what is the max altitude ? .....are he selling the adventure or creating brand enfield here ..hidden agenda behind the ride,51.18,11.09,32,20,123,2
615,facebook_corpus_msr_441761,Huge huge buying seen in delta or sks???confirms double bottom ???????????,NAG,huge huge buying seen in delta or sks???confirms double bottom ???????????,69.79,6.01,15,10,74,2
616,facebook_corpus_msr_404744,Because Pakistan is a dystopian military dictatorship and a state-sponsor of global Islamic terrorism...,NAG,because pakistan is a dystopian military dictatorship and a state-sponsor of global islamic terrorism...,17.38,14.31,29,14,104,2
617,facebook_corpus_msr_442126,"For short term which sectors to look upon ?
May be for 1-2 month",NAG,for short term which sectors to look upon ? may be for 1-2 month,96.02,3.1,15,13,64,2
618,facebook_corpus_msr_470723,Obviously dude..today also i was in d queue fr 5 hrs,NAG,obviously dude..today also i was in d queue fr 5 hrs,72.62,5.86,16,11,52,2
619,facebook_corpus_msr_398064,"All india Muslim 
With INDIAN AARMY
Jai hind
Non stop firing on paak border.",NAG,all india muslim with indian aarmy jai hind non stop firing on paak border.,77.81,5.88,19,14,76,2
620,facebook_corpus_msr_408295,Always begging :D  Instead of PCB they should rename it to PBB (Pakistan Beggar Board),NAG,always begging :d instead of pcb they should rename it to pbb (pakistan beggar board),67.53,7.57,22,15,86,2
621,facebook_corpus_msr_466591,See the level of affect ...maun mohan has started speaking,CAG,see the level of affect ...maun mohan has started speaking,69.79,6.01,15,10,58,0
622,facebook_corpus_msr_406195,"Claire Bowen Delaughder, why are you people so easily scared. Just come up with stuff to scare yourself, and believe it. You don't see the trend or tactics shall I say. It's a republican memo. Just like Bush he comes into office trying scare you. A potus is supposed to do opposite. And you fall for it again. You wasn't this scared last year. Nobody disputes protecting yourself and your home. The issue is all the senseless murder. Either you support senseless murder or you don't. Cut the crap and let's focus and WORK on sensible plan.",NAG,"claire bowen delaughder, why are you people so easily scared. just come up with stuff to scare yourself, and believe it. you don't see the trend or tactics shall i say. it's a republican memo. just like bush he comes into office trying scare you. a potus is supposed to do opposite. and you fall for it again. you wasn't this scared last year. nobody disputes protecting yourself and your home. the issue is all the senseless murder. either you support senseless murder or you don't. cut the crap and let's focus and work on sensible plan.",-5.87,38.18,131,97,539,2
623,facebook_corpus_msr_466445,1000 of people died in freedom war in 1857 to 1947.... what did  Indian government do for them that time... Plz tell,NAG,1000 of people died in freedom war in 1857 to 1947.... what did indian government do for them that time... plz tell,72.99,8.54,29,22,116,2
624,facebook_corpus_msr_466465,The idea of demonetisation was good bt it could have been implemented in a better manner. Dr Manmohan Singh is an expert in this field so don't condemn him.,NAG,the idea of demonetisation was good bt it could have been implemented in a better manner. dr manmohan singh is an expert in this field so don't condemn him.,54.88,12.81,42,29,156,2
625,facebook_corpus_msr_372888,Honey Singh   I love my bat force 🇵🇰😘.,NAG,honey singh i love my bat force 🇵🇰😘.,82.39,3.76,11,8,38,2
626,facebook_corpus_msr_467613,"Totally agree with Manmohan Singh, He never said in his speech that the move was wrong. He told that the implementation was flawed. CNBC-TV18 #DeMonetisation",NAG,"totally agree with manmohan singh, he never said in his speech that the move was wrong. he told that the implementation was flawed. cnbc-tv18 #demonetisation",49.48,12.57,39,25,157,2
627,facebook_corpus_msr_442310,"Vguard view or Chemical space like bodal, thirumalai, sudharshan view ?",NAG,"vguard view or chemical space like bodal, thirumalai, sudharshan view ?",52.87,8.37,17,10,71,2
628,facebook_corpus_msr_331486,"Intolerance on Kashmir by few gober brain Indians can't sustain Kashmir .grow up its packing from Kashmir 
I don't hate india and Indians .most of ppl are lovable but they don't in social media",NAG,intolerance on kashmir by few gober brain indians can't sustain kashmir .grow up its packing from kashmir i don't hate india and indians .most of ppl are lovable but they don't in social media,45.43,15.37,51,34,193,2
629,facebook_corpus_msr_341618,"Gandhi Killer Ram (Nathu) Temple in India......

Big Shame 4 India........",OAG,gandhi killer ram (nathu) temple in india...... big shame 4 india........,80.31,4.79,15,11,74,1
630,facebook_corpus_msr_496127,"Is Govt. 'silently with baby stepping' working on highly centralised "" G to G, G to B, B to G, B to B & finally G to C eliminating B to C in longrun "" economic model??✔ Signs are here. What will happened  if  Delivery on Demand replaces retail section ??",NAG,"is govt. 'silently with baby stepping' working on highly centralised "" g to g, g to b, b to g, b to b & finally g to c eliminating b to c in longrun "" economic model??✔ signs are here. what will happened if delivery on demand replaces retail section ??",24.13,21.57,75,47,254,2
631,facebook_corpus_msr_464795,"Do you guys calculated loss due to  cascading effects ,if yes then make research more widespread",NAG,"do you guys calculated loss due to cascading effects ,if yes then make research more widespread",58.41,9.09,25,16,96,2
632,facebook_corpus_msr_443733,This is one of best investor camp among all.... well organized information by all experts.....,NAG,this is one of best investor camp among all.... well organized information by all experts.....,67.53,7.57,22,15,94,2
633,facebook_corpus_msr_466002,Honorable prime minister will not sit he will leave no stone unturned to remove a major portion of corruption in the country . Just wait n watch,NAG,honorable prime minister will not sit he will leave no stone unturned to remove a major portion of corruption in the country . just wait n watch,56.8,11.8,38,26,144,2
634,facebook_corpus_msr_335730,Ndtv people are like bugs..what ever good thinng are happening in country ...but they show only these news....,NAG,ndtv people are like bugs..what ever good thinng are happening in country ...but they show only these news....,71.07,7.82,25,18,110,2
635,facebook_corpus_msr_490477,Impact of fed rate hike and rbi rate cut...in indian market?,NAG,impact of fed rate hike and rbi rate cut...in indian market?,80.31,4.79,15,11,60,2
636,facebook_corpus_msr_406943,"If days before Vinod Khanna looked so normal, then how come he got dehydrated so quickly that even ended his life! Surprising !",NAG,"if days before vinod khanna looked so normal, then how come he got dehydrated so quickly that even ended his life! surprising !",53.76,11.23,34,22,127,2
